Facility Name,Ownership Group,Ownership / Brand Name,County,Street Address,City,State,ZIP Code,Latitude,Longitude,Phone Number,Email Address,Website URL,Estimated Unit Count,Estimated Size / Footprint,Facility Type Tags,Lead Tier,Lead Score,Notes
3M Self Storage,Independent,3M Self Storage,Wichita,FM 369 North,Pleasant Valley,TX,76367,33.9432399,-98.6023592,,,,,,self-storage,C,15,No website found
StoreLine Self Storage,Independent,StoreLine Self Storage,Wichita,10th Street,Wichita Falls,TX,76301,33.9057492,-98.4986262,,,,,,self-storage,C,15,No website found
Brook & Kell Self Storage,Independent,Brook & Kell Self Storage,Wichita,Brook Avenue,Wichita Falls,TX,76301,33.8926132,-98.504477,,,,,,self-storage,C,15,No website found
Advantage Storage,Independent,Advantage Storage,Dallas,Lakeview Parkway,Rowlett,TX,75088,32.907152,-96.5511176,972-412-2188,,https://www.advantagestorage.net/storage-locations/tx/rowlett/5200-lakeview-parkway/,,,self-storage,B,55,
Texoma RV & Boat Storage,Independent,Texoma RV & Boat Storage,,Golden Oakes Road,Gordonville,TX,76245,33.8442436,-96.8372724,,,,,,self-storage,C,15,No website found
Public Storage,Chain,Public Storage,Harris,Harwin Drive,Houston,TX,77036,29.7179354,-95.5213835,,,,,,self-storage,C,0,No website found; Chain-managed
Copper Safe Storage,Independent,Copper Safe Storage,Anderson,Crockett Road,Palestine,TX,75801,31.7379214,-95.6135454,903-729-7652,,,,,self-storage,C,40,
ODR RV Storage,Independent,Kirtland AFB Outdoor Recreation,,,,TX,,35.0075451,-106.5218302,,,,,,self-storage,C,15,No website found
U-Haul,Chain,U-Haul,,4th Street Northwest,Albuquerque,NM,87102,35.1071225,-106.6480615,,,,,,self-storage,C,0,No website found; Chain-managed
Palo Alto Self Storage,Independent,Palo Alto Self Storage,Bexar,Poteet Jourdanton Freeway,San Antonio,TX,78224,29.3338439,-98.5498213,,,,,,self-storage,C,15,No website found
Otter Self Storage,Independent,Otter Self Storage,Bexar,Southwest Loop 410,San Antonio,TX,78224,29.3186772,-98.5312861,,,,,,self-storage,C,15,No website found
Store Space,Independent,Store Space,Harris,South Willow Drive,Houston,TX,77035,29.6531695,-95.4757838,832-318-0009,,,,,self-storage,C,40,
Pleasant Hill Self Storage,Independent,Pleasant Hill Self Storage,Williamson,East Crystal Falls Parkway,Leander,TX,78641,30.5715869,-97.8059195,512-744-5638,,,,,self-storage,C,40,
Amy's Attic Self Storage,Independent,Amy's Attic Self Storage,McLennan,South New Road,Waco,TX,76711,31.5076775,-97.1560915,,,,,,self-storage,C,15,No website found
Storehouse Storage Waco,Independent,Storehouse Storage Waco,McLennan,South New Road,Waco,TX,76711,31.5076579,-97.1483966,254-644-0312,,,,,self-storage,C,40,
Simply Self Storage,Independent,Simply Self Storage,Denton,FM 423,Frisco,TX,75034,33.1485641,-96.8901609,972-668-0116,,https://www.simplyss.com/,,,self-storage,B,55,
U-Haul,Chain,U-Haul,Bexar,FM78,San Antonio,TX,78244,29.4843208,-98.3549138,210-399-0359,,,,,self-storage,C,0,Chain-managed
Lockaway Storage,Independent,Lockaway Storage,Bexar,FM78,San Antonio,TX,78244,29.4818124,-98.3590695,,,,,,self-storage,C,15,No website found
U-Haul,Chain,U-Haul,,East Shawnee Street,Muskogee,OK,74403,35.7718098,-95.3567024,,,,,,self-storage,C,0,No website found; Chain-managed
Super Storage,Independent,Super Storage,Washington,FM 389,Brenham,TX,77833,30.1500354,-96.415794,,,,,,self-storage,C,15,No website found
Storage Center at Craig Ranch,Independent,Storage Center at Craig Ranch,Collin,,,TX,,33.1529336,-96.729697,,,,,,self-storage,C,15,No website found
Wylie Mini Storage,Chain,Wylie Mini Storage,Taylor,Buffalo Gap Road,Abilene,TX,79606,32.3553388,-99.7851136,,,,,,self-storage,C,0,No website found; Chain-managed
Good Shepherd Storage,Independent,Good Shepherd Storage,Collin,,,TX,,33.4037749,-96.7377599,,,,,,self-storage,C,15,No website found
Hideaway North Storage,Independent,Hideaway North Storage,,Northwood South Road,Shreveport,LA,71107,32.5984961,-93.8475979,318-795-8111,,,,,self-storage,C,40,
Blanchard Self Storage,Independent,Blanchard Self Storage,,Old Mooringsport Road,Shreveport,LA,71107-9251,32.6078941,-93.8719393,318-929-9906,,,,,self-storage,C,40,
Alameda Storage,Independent,Alameda Storage,,,,TX,,35.1852281,-106.5715395,,,,,,self-storage,C,15,No website found
Copper Safe Storage,Independent,Copper Safe Storage,Johnson,West Westhill Drive,Cleburne,TX,76033,32.3413558,-97.38777,817-641-8615,,,,,self-storage,C,40,
Texan Self Storage,Independent,Texan Self Storage,Gillespie,East US Highway 290,Fredericksburg,TX,78624,30.2318068,-98.8286973,,,,,,self-storage,C,15,No website found
Cornerstone Mini Storage,Chain,Cornerstone Mini Storage,Johnson,West Henderson Street,Cleburne,TX,76033,32.3362977,-97.4151295,,,https://www.cornerstoneincleburne.com,,,self-storage,C,0,Chain-managed
Colonial Mini Storage,Chain,Colonial Mini Storage,Johnson,South Colonial Drive,Cleburne,TX,76033,32.3354591,-97.4143196,+1-817-369-3974;+1-817-558-9819,,https://www.colonialmini.com,,,self-storage,C,5,Chain-managed
A Toy Box Storage,Independent,A Toy Box Storage,San Patricio,West Wheeler Avenue,Aransas Pass,TX,78336,27.9210693,-97.1699323,,,,,,self-storage,C,15,No website found
Sweet Bay Mini Barns,Independent,Sweet Bay Mini Barns,San Patricio,North Avenue A,Aransas Pass,TX,78336,27.9213788,-97.1583734,361-758-1818,,,,,self-storage,C,40,
Sitzes Self Storage,Independent,Sitzes Self Storage,Johnson,East Katherine P Raines Road,Cleburne,TX,76031,32.3779161,-97.3808292,,,https://www.sitzesselfstorage.com/,,yes,self-storage,C,40,
Stor Self Storage,Independent,Stor Self Storage,Dallas,Riverside Drive,Irving,TX,75039,32.9089509,-96.9441963,,,,,,self-storage,C,15,No website found
Advantage Storage,Independent,Advantage Storage,Dallas,West Lyndon B Johnson Freeway,Irving,TX,75063,32.9118211,-96.9479989,,,,,,self-storage,C,15,No website found
Leopard Storage,Independent,Leopard Storage,Collin,Estates Parkway,Lucas,TX,75002,33.0988361,-96.61112,214-775-3808,,https://www.myleopardstorage.com/,,,self-storage,B,55,
Self Storage,Independent,Self Storage,Williamson,North Austin Avenue,Georgetown,TX,78626,30.6657666,-97.6668771,,,,,,self-storage,C,15,No website found
Harvest Acres RV Park & Mini Storage,Chain,Harvest Acres RV Park & Mini Storage,Brazoria,County Road 130,Pearland,TX,77581,29.5200351,-95.233706,832-219-7080,,https://www.harvestacresrvpark.com/,,,self-storage,C,5,Chain-managed
Public Storage,Chain,Public Storage,,Northwest Grand Boulevard,Oklahoma City,OK,73116,35.5461201,-97.5670979,405-907-2231,,https://www.publicstorage.com/self-storage-ok-oklahoma-city/5991.html,,,self-storage,C,5,Chain-managed
Public Storage,Chain,Public Storage,Parker,East Interstate 20,Aledo,TX,76008,32.7244391,-97.5841774,,,,,,self-storage,C,0,No website found; Chain-managed
Self Storage,Independent,Self Storage,,Northwest 178th Street,Edmond,OK,73012,35.6527516,-97.5256598,,,,,,self-storage,C,15,No website found
Extra Space Storage,Chain,Extra Space Storage,,Griffin Drive,Edmond,OK,73012,35.6518552,-97.5359327,,,,,,self-storage,C,0,No website found; Chain-managed
Texoma Mini-Storage,Independent,Texoma Mini-Storage,,,,TX,,33.9974262,-96.6919959,,,,,,self-storage,C,15,No website found
Woodrow Self Storage,Independent,Woodrow Self Storage,Lubbock,Loop 493,Lubbock,TX,79423,33.4530038,-101.8441024,,,,,,self-storage,C,15,No website found
Brad's Self Storage,Independent,Brad's Self Storage,Lubbock,50th Street,Lubbock,TX,79424,33.5491558,-101.9439899,,,,,,self-storage,C,15,No website found
Wichita Falls Self Storage,Independent,Wichita Falls Self Storage,Wichita,Southwest Parkway,Wichita Falls,TX,76310,33.8593893,-98.5809805,,,,,,self-storage,C,15,No website found
East Country Self Storage,Independent,East Country Self Storage,Webb,East Country Drive,Laredo,TX,78041,27.5849645,-99.4473577,,,,,,self-storage,C,15,No website found
Attic Storage,Independent,Attic Storage,,,,TX,,35.9914127,-95.8112559,,,,,,self-storage,C,15,No website found
A-AAA Self Storage,Independent,A-AAA Self Storage,,East Kenwood Street,Siloam Springs,AR,72761,36.1745925,-94.5265724,,,,,,self-storage,C,15,No website found
Extra Space Storage,Chain,Extra Space Storage,,South Yale Avenue East,,TX,,36.1032874,-95.9207553,918-962-0306,,https://www.extraspace.com/storage/facilities/us/oklahoma/tulsa/7726/,,,self-storage,C,5,Chain-managed
Locker Storage,Independent,Locker Storage,,East 111th Street South,,TX,74014,36.0032498,-95.6835916,918-279-6500,,,,,self-storage,C,40,
Extra Space Storage,Chain,Extra Space Storage,Dallas,Franklin Drive,Mesquite,TX,75150,32.7942431,-96.6159193,,,,,,self-storage,C,0,No website found; Chain-managed
Click Storage,Independent,Click Storage,,Georgia Avenue,Muskogee,OK,74403,35.7302787,-95.3419868,,,,,,self-storage,C,15,No website found
BLOSS Sales & Rental,Independent,BLOSS Sales & Rental,,West Morrow Road,Sand Springs,OK,74063,36.1330265,-96.1114874,918-245-7511,,https://www.blosssales.com,,,self-storage,B,55,
Extra Space Storage,Chain,Extra Space Storage,Bexar,US Highway 281 North,San Antonio,TX,78258,29.6622082,-98.4488353,,,,,,self-storage,C,0,No website found; Chain-managed
Holly Self Storage,Independent,Holly Self Storage,Wood,,,TX,,32.6550474,-95.2231027,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,,Chandler Road,Muskogee,OK,74403,35.7413778,-95.3354776,,,,,,self-storage,C,15,No website found
A-Avanti Self Storage,Independent,A-Avanti Self Storage,,North Country Club Road,Muskogee,OK,74403,35.7423137,-95.3233781,,,,,,self-storage,C,15,No website found
SpareBox Storage,Independent,SpareBox Storage,Brazos,,,TX,,30.5674336,-96.3050007,,,,,,self-storage,C,15,No website found
Public Storage,Chain,Public Storage,Hays,South Interstate 35,Buda,TX,78610,30.0766467,-97.8263591,512-546-7959,,https://www1.publicstorage.com/,,,self-storage,C,5,Chain-managed
Lexington Mini-Storage,Independent,Lexington Mini-Storage,Lee,,,TX,,30.406341,-97.0021036,979-773-4016,,,,,self-storage,C,40,
Colorado City Self Storage,Independent,Colorado City Self Storage,Mitchell,North State Highway 208,Colorado City,TX,79512,32.4157791,-100.8580511,,,,,,self-storage,C,15,No website found
RiteSpace Storage,Independent,RiteSpace Storage,McLennan,,,TX,,31.4607162,-97.1826055,,,,,,self-storage,C,15,No website found
Extra Space Storage,Chain,Extra Space Storage,,Juan Tabo Boulevard Northeast,Albuquerque,NM,87111,35.1378337,-106.5165564,505-420-6999,,,,,self-storage,C,0,Chain-managed
Area 51 Self Storage,Independent,Area 51 Self Storage,,West 50th Street,,TX,74107,36.0913727,-96.0501527,,,,,,self-storage,C,15,No website found
Public Storage,Chain,Public Storage,Travis,West Gate Boulevard,Austin,TX,78748,30.1813751,-97.8405872,512-634-8351,,,,,self-storage,C,0,Chain-managed
Lone Star Storage,Independent,Lone Star Storage,Bastrop,State Highway 71 West,Bastrop,TX,78602,30.1125582,-97.3574504,512-332-0111,,https://www.lonestar-storage.com/,,,self-storage,B,55,
Self Storage,Independent,Self Storage,,East Kenosha Street,Broken Arrow,TX,74014,36.0598946,-95.7241892,918-357-2663,,,,,self-storage,C,40,
FM 707 Self Storage,Independent,FM 707 Self Storage,Taylor,Beltway S,Abilene,TX,79606,32.3492265,-99.7546084,,,,,,self-storage,C,15,No website found
Another Closet Self Storage,Independent,Another Closet Self Storage,Gillespie,FM 2093,Fredericksburg,TX,78624,30.2502135,-98.9011906,,,,,,self-storage,C,15,No website found
Lock & Leave,Independent,Lock & Leave,El Paso,Carter Road,Fort Bliss,TX,79908,31.8069975,-106.4234759,,,https://www.mylockandleavestorage.com/pages/FortBliss,,,self-storage,C,40,
Extra Space Storage,Chain,Extra Space Storage,Williamson,Dawn Drive,Georgetown,TX,78628,30.6650237,-97.6904485,512-364-7202,,https://www.extraspace.com,,,self-storage,C,5,Chain-managed
Public Storage,Chain,Public Storage,Denton,Dale Earnhardt Way,Roanoke,TX,76262,33.024959,-97.2542432,,,,,,self-storage,C,0,No website found; Chain-managed
Maximum Mini Storage West Avenue,Chain,Maximum Mini Storage West Avenue,Bexar,West Avenue,San Antonio,TX,78213,29.5000844,-98.5270376,210-343-1073,,,,,self-storage,C,0,Chain-managed
Cloverleaf Storage,Independent,Cloverleaf Storage,,,,TX,,35.411019,-94.5120072,,,,,,self-storage,C,15,No website found
228 Mini Storage,Chain,228 Mini Storage,Houston,FM 228,Grapeland,TX,75844,31.5051419,-95.4782055,936-687-5769,,,,,self-storage,C,0,Chain-managed
228 Mini Storage,Chain,228 Mini Storage,Houston,,,TX,,31.5051211,-95.47842,,,,,,self-storage,C,0,No website found; Chain-managed
Quality Storages,Independent,Quality Storages,,,,TX,,36.1298385,-95.904273,,,,,,self-storage,C,15,No website found
Murray Self Storage,Independent,Murray Self Storage,,,,TX,,34.9587545,-99.3741724,,,,,,self-storage,C,15,No website found
Space Savers #1,Independent,Space Savers #1,Bexar,Goliad Road,San Antonio,TX,78223,29.3617364,-98.4388713,210-333-2300,,http://saspacesavers.com/,,,self-storage,B,55,
Lockaway Storage,Independent,Lockaway Storage,Bexar,Goliad Road,San Antonio,TX,78223,29.3587487,-98.4360162,210-899-5200,,https://www.lockaway-storage.com,,,self-storage,B,55,
CW Storage,Independent,CW Storage,Carson,East Front Street,Groom,TX,79039,35.2000344,-101.1025342,,,,,,self-storage,C,15,No website found
Public Storage,Chain,Public Storage,Bexar,South Zarzamora Street,San Antonio,TX,78211,29.3769225,-98.5331559,210-782-8553,,https://www.publicstorage.com,,,self-storage,C,5,Chain-managed
Hammel Self Storage,Independent,Hammel Self Storage,Tarrant,North Crowley Road,,TX,,32.6013081,-97.351545,,,https://www.storageincrowleytexas.com/,,,self-storage,C,40,
CubeSmart,Chain,CubeSmart,Williamson,Shell Road,Georgetown,TX,78628,30.7240975,-97.6748271,512-819-4455,,https://www.cubesmart.com/texas-self-storage/georgetown-self-storage/3808.html,,,self-storage,C,5,Chain-managed
The Storage Connection,Independent,The Storage Connection,,North Garnett Road East,Collinsville,OK,74021,36.3348724,-95.8477327,,,,,,self-storage,C,15,No website found
CubeSmart,Chain,CubeSmart,Williamson,North Austin Avenue,Georgetown,TX,78626,30.6658568,-97.6671794,512-863-3141,,https://www.cubesmart.com,,,self-storage,C,5,Chain-managed
U-Haul,Chain,U-Haul,Travis,Three Points Road,Pflugerville,TX,78660,30.4515572,-97.6630705,512-251-7491,,https://www.uhaul.com,,,self-storage,C,5,Chain-managed
A-1 Pflugerville Storage,Independent,A-1 Pflugerville Storage,Travis,West Pflugerville Loop,Pflugerville,TX,78660,30.4538019,-97.6521546,512-251-4650,,https://www.a1pflugervillestorage.com/,,,self-storage,B,55,
CubeSmart Self Storage,Chain,CubeSmart Self Storage,Harris,FM 1960 Bypass Road West,Houston,TX,,30.0040099,-95.3066701,,,,,,self-storage,C,0,No website found; Chain-managed
Pflugerville Self Storage,Independent,Pflugerville Self Storage,Travis,Windermere Drive,Pflugerville,TX,78660,30.4472277,-97.6471448,512-251-7055,,,,,self-storage,C,40,
Windermere Storage,Independent,Windermere Storage,Travis,Windermere Drive,Pflugerville,TX,78660,30.4479479,-97.6470831,512-310-8830,,https://ridgehillinvestments.com/windermere-storage/,,,self-storage,B,55,
Florence MHC & Self Storage,Independent,Florence MHC & Self Storage,Williamson,FM 970,Florence,TX,76527,30.8329567,-97.7942891,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Williamson,Hayden Lane,Florence,TX,76527,30.8462054,-97.7852112,,,,,,self-storage,C,15,No website found
SpareBox Storage,Independent,SpareBox Storage,Williamson,County Road 110,Round Rock,TX,78665,30.5678708,-97.6065345,737-289-5202,,https://www.spareboxstorage.com,,,self-storage,B,55,
SpareBox Storage,Independent,SpareBox Storage,Williamson,County Road 110,Round Rock,TX,78665,30.5571965,-97.6011125,737-289-5201,,,,,self-storage,C,40,
Alamo Mini-Storage,Independent,Alamo Mini-Storage,Williamson,Innovation Boulevard,Hutto,TX,78634,30.545047,-97.5723273,512-729-3710,,https://www.alamoministorage.com,,,self-storage,B,55,
"Affordable Storage RV, Boat, and Shops",Independent,"Affordable Storage RV, Boat, and Shops",Williamson,CR 119,Hutto,TX,78634,30.5816912,-97.5734181,737-245-2111,,https://affordablestoragehutto.com/,,,self-storage,B,55,
Storage King USA,Independent,Storage King USA,Travis,,,TX,,30.3505982,-97.4821242,,,,,,self-storage,C,15,No website found
Krantz Boat & RV Storage,Independent,Krantz Boat & RV Storage,Travis,,,TX,,30.3491712,-97.4875519,,,,,,self-storage,C,15,No website found
CubeSmart,Chain,CubeSmart,Travis,Owen-Tech Boulevard,Austin,TX,78728,30.4371643,-97.6704329,877-279-7585,,https://www.cubesmart.com/,,,self-storage,C,5,Chain-managed
Storology Storage,Independent,Storology Storage,Smith,,,TX,,32.2780811,-95.2758218,,,,,,self-storage,C,15,No website found
Extra Space Storage,Chain,Extra Space Storage,Williamson,Williams Drive,Georgetown,TX,78633,30.7038066,-97.7447937,512-688-9711,,https://www.extraspace.com,,,self-storage,C,5,Chain-managed
Watson & Taylor Self Storage,Independent,Watson & Taylor Self Storage,Travis,,,TX,,30.2679598,-97.6715436,,,,,,self-storage,C,15,No website found
Bergstrom Storage,Independent,Bergstrom Storage,Travis,,,TX,,30.2348248,-97.6878846,,,,,,self-storage,C,15,No website found
Riverside/71 Self Storage,Independent,Riverside/71 Self Storage,Travis,,,TX,,30.218121,-97.6954315,,,,,,self-storage,C,15,No website found
A Austin Storage,Independent,A Austin Storage,Travis,,,TX,,30.2231298,-97.6963737,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,,West 4th Street South,Owasso,OK,74055,36.2617702,-95.8557367,,,,,,self-storage,C,15,No website found
Bee Safe Storage and Wine Cellar,Chain,CubeSmart,Travis,,,TX,,30.4379154,-97.6606261,,,,,,self-storage,C,0,No website found; Chain-managed
Public Storage,Chain,Public Storage,Dallas,West Trinity Mills Road,,TX,,32.9818714,-96.9166571,,,,,,self-storage,C,0,No website found; Chain-managed
Extra Space Storage,Chain,Extra Space Storage,Dallas,East Belt Line Road,,TX,,32.9508248,-96.9438285,,,,,,self-storage,C,0,No website found; Chain-managed
Hill Country Boat & RV Storage,Independent,Hill Country Boat & RV Storage,Williamson,Interstate 35 Frontage Road,Georgetown,TX,78626,30.7318029,-97.638896,512-843-0577,,https://www.hillcountryboatandrvstorage.com,,,self-storage,B,55,
Rolling Hills Self Storage,Independent,Rolling Hills Self Storage,,Main Street,Shreveport,LA,71107,32.5794525,-93.889909,,,,,,self-storage,C,15,No website found
Private Warehouse Mini-Storage,Independent,Private Warehouse Mini-Storage,Travis,,,TX,,30.4416211,-97.6115487,,,,,,self-storage,C,15,No website found
AAA Storage Pflugerville,Independent,AAA Storage Pflugerville,Travis,,,TX,,30.4395061,-97.6102116,,,,,,self-storage,C,15,No website found
Metro Self Storage,Independent,Metro Self Storage,Harris,Gessner Road,Houston,TX,77080,29.8067001,-95.5430682,,,https://www.metrostorage.com/locations/tx/houston/metro-self-storage-houston-gessner/,,,self-storage,C,40,
Storage Direct Self Storage,Independent,Storage Direct Self Storage,Williamson,,,TX,,30.5312352,-97.8478243,,,,,,self-storage,C,15,No website found
Mo-Kan Storage,Independent,Mo-Kan Storage,Travis,,,TX,,30.4410792,-97.6179333,,,,,,self-storage,C,15,No website found
Phillip's Self Storage,Independent,Phillip's Self Storage,Smith,East Northeast Loop 323,Tyler,TX,75708,32.3883865,-95.2832387,,,,,,self-storage,C,15,No website found
Bluewater Storage,Independent,Bluewater Storage,Travis,,,TX,,30.4640658,-97.6608069,,,,,,self-storage,C,15,No website found
Round Rock Mini Storage,Chain,Round Rock Mini Storage,Williamson,,,TX,,30.5185825,-97.6645186,,,,,,self-storage,C,0,No website found; Chain-managed
ReadySpaces,Independent,ReadySpaces,Williamson,,,TX,,30.4905077,-97.6314072,,,,,,self-storage,C,15,No website found
StorageTown USA,Independent,StorageTown USA,Travis,,,TX,,30.399335,-97.6401638,,,,,,self-storage,C,15,No website found
BVI Self Storage,Independent,BVI Self Storage,Comanche,,,TX,,31.8957202,-98.6034031,,,,,,self-storage,C,15,No website found
Champion Forest Self Storage,Independent,Champion Forest Self Storage,Harris,Cutten Road,Houston,TX,77069,29.9899175,-95.5502402,281-749-1211,,https://www.championforestselfstorage.com/,,,self-storage,B,55,
Storelocal Storage,Independent,Storelocal Storage,,,,TX,,35.5897954,-97.4335648,,,,,,self-storage,C,15,No website found
Stuebner Airline Self Storage,Independent,Stuebner Airline Self Storage,Harris,Stuebner Airline Road,Houston,TX,77069,29.9996061,-95.5087603,281-749-1255,,https://www.stuebnerairlineselfstorage.com/,,,self-storage,B,55,
Falcon Mini Storage,Chain,Falcon Mini Storage,,East Shawntel Smith Boulevard,Muldrow,OK,74948,35.4051069,-94.5769452,918-427-9883,,https://www.falcon-storage.com/,,,self-storage,C,5,Chain-managed
Cottonwood RV and Storage,Independent,Cottonwood RV and Storage,,South 3rd Street,Jal,NM,,32.1019811,-103.1935596,575-430-6875,,https://cottonwoodrvstorages.com/,,,self-storage,B,55,
1/2 Price Storage,Independent,1/2 Price Storage,Brazoria,,,TX,,29.150685,-95.4295214,,,,,,self-storage,C,15,No website found
Angleton Self Storage,Independent,Angleton Self Storage,Brazoria,,,TX,,29.1854606,-95.4087909,,,,,,self-storage,C,15,No website found
Strickland's Boat and RV Storage,Independent,Strickland's Boat and RV Storage,,East 96th Street South,,TX,74014,36.0235202,-95.7052775,918-251-5634,,,,,self-storage,C,40,
Express Self Storage,Independent,Express Self Storage,Brazoria,,,TX,,29.1774383,-95.4118649,,,,,,self-storage,C,15,No website found
Baker's Mini Storage,Chain,Baker's Mini Storage,,,,TX,,35.4395793,-95.9837215,,,,,,self-storage,C,0,No website found; Chain-managed
Doc's Container Storage,Independent,Doc's Container Storage,,,,TX,,35.9596699,-95.4070349,918-284-5909,,,,,self-storage,C,40,
Moore's Storage,Independent,Moore's Storage,,,Wagoner,TX,,35.9507903,-95.5120153,,,,,,self-storage,C,15,No website found
Arborstone Storage,Independent,Arborstone Storage,,,,TX,,35.948325,-95.3961882,918-802-3066,,https://arborstonestorage.com,,,self-storage,B,55,
Joshua Storage Depot,Independent,Joshua Storage Depot,Johnson,West James Street,Joshua,TX,76058,32.4675483,-97.3892804,817-587-8896,,https://www.joshuastoragedepot.com/100-w-james-st-joshua-tx-76058,,,self-storage,B,55,
Patriot RV & Boat Storage,Independent,Patriot RV & Boat Storage,Williamson,County Road 214,Liberty Hill,TX,78642,30.6722316,-97.9111621,737-667-0662,,https://www.patriotstoragetx.com/,,,self-storage,B,55,
American Self Storage,Independent,American Self Storage,Williamson,TX 29,Liberty Hill,TX,78642,30.6692972,-97.9112285,512-515-5700,,https://www.americanselfstorage-libertyhill.com/,,,self-storage,B,55,
Aspen 51 Storage Center,Independent,Aspen 51 Storage Center,,,,TX,,36.0279442,-95.7318177,,,,,,self-storage,C,15,No website found
Midway RV Storage,Independent,Midway RV Storage,,,,TX,,36.0129303,-95.688794,918-938-1931,,,,,self-storage,C,40,
Quality Storage,Independent,Quality Storage,Coryell,Wells Park,Gatesville,TX,76528,31.4352454,-97.7520258,,,,,,self-storage,C,15,No website found
Gatesville Storage,Independent,Gatesville Storage,Coryell,East Main Street,Gatesville,TX,76528,31.4360397,-97.7323954,254-865-2138,,,,,self-storage,C,40,
Tulsa Downtown Storage,Independent,Tulsa Downtown Storage,,,,TX,,36.1564086,-95.975966,,,,,,self-storage,C,15,No website found
84 Storage.com,Independent,84 Storage.com,Coryell,Magoldi Street,Gatesville,TX,76528,31.4308131,-97.7288723,254-744-1373,,https://www.84storage.com/,,,self-storage,B,55,
Twin Oaks Kilgore Storage,Independent,Twin Oaks Kilgore Storage,Rusk,County Road 192 East,Kilgore,TX,75662,32.3565872,-94.8087462,,,,,,self-storage,C,15,No website found
Ideal Self Storage,Independent,Ideal Self Storage,Coryell,Austin Street,Gatesville,TX,76528,31.4331505,-97.7258509,254-865-5190,,https://www.idealstorage.com,,,self-storage,B,55,
Go Store It Self Storage,Independent,Go Store It Self Storage,Collin,,,TX,,33.21575,-96.6161412,,,,,,self-storage,C,15,No website found
Coryell County Storage,Independent,Coryell County Storage,Coryell,South 34th Street,Gatesville,TX,76528,31.4339094,-97.7110761,254-223-5040,,https://www.coryellcountystorage.com/,,,self-storage,B,55,
Falcon Mini Storage,Chain,Falcon Mini Storage,,,,TX,,35.4049662,-94.5769352,,,,,,self-storage,C,0,No website found; Chain-managed
Easy Stop Storage,Independent,Easy Stop Storage,,East 21st Street South,Tulsa,OK,74112,36.1338437,-95.8343257,,,https://www.easystopstorage.com/locations/tulsa-ok-74129,,,self-storage,C,40,
Quinton's Storage,Independent,Quinton's Storage,Coryell,TX 36,Gatesville,TX,76528,31.4184107,-97.7142502,,,,,,self-storage,C,15,No website found
iStorage,Chain,iStorage,Montgomery,North Loop 336 West,Conroe,TX,77304,30.3300762,-95.4865818,832-957-7814,,https://www.istorage.com/storage/texas/storage-units-conroe/1777-N-Loop-336-W-537?utm_source=google&utm_medium=local&utm_content=537&utm_campaign=localmaps,,,self-storage,C,5,Chain-managed
Sunset Self Storage,Independent,Sunset Self Storage,McLennan,South Main Street,McGregor,TX,76657,31.4241821,-97.3965731,,,,,,self-storage,C,15,No website found
Tower Storage,Independent,Tower Storage,Williamson,Warbonnet Trail,Georgetown,TX,78626,30.6347687,-97.6379097,512-887-9923,,,,,self-storage,C,40,
A-1 Mini Storage,Chain,A-1 Mini Storage,,Phoenix Avenue,Fort Smith,AR,72901,35.3394317,-94.4131363,479-646-4472,,,,,self-storage,C,0,Chain-managed
A-1 Mini Storage,Chain,A-1 Mini Storage,,Jenny Lind Road,Fort Smith,AR,72901,35.3397711,-94.4133863,479-646-4472,,https://www.a1ministoragefortsmith.com/,,,self-storage,C,5,Chain-managed
Towson Avenue Storage,Independent,Towson Avenue Storage,,Towson Avenue,Fort Smith,AR,72901,35.3712733,-94.4209137,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Williamson,County Road 110,Georgetown,TX,78626,30.5992396,-97.6191293,,,,,,self-storage,C,15,No website found
Baize Storage,Independent,Baize Storage,Young,,,TX,,33.3723489,-98.7737774,,,,,,self-storage,C,15,No website found
MyPlace Self Storage,Independent,MyPlace Self Storage,Travis,,,TX,,30.4485333,-97.6377054,,,,,,self-storage,C,15,No website found
Alvarado Self Storage,Independent,Alvarado Self Storage,Johnson,East US Highway 67,Alvarado,TX,76009,32.4152864,-97.2090299,817-790-7770,,https://alvaradoselfstorage.com/,,,self-storage,B,55,
"Countryside Trailer Sales, RV & Boat Storage",Independent,"Countryside Trailer Sales, RV & Boat Storage",Harris,I-45,Spring,TX,77373,30.0824403,-95.4359005,281-353-7858,,https://www.countrysidetrailers.com,,,self-storage,B,55,
Extra Space Storage,Chain,Extra Space Storage,,North May Avenue,Oklahoma City,OK,73112,35.5145145,-97.5642314,,,,,,self-storage,C,0,No website found; Chain-managed
North 130 Storage,Independent,North 130 Storage,Williamson,FM 1105,Weir,TX,78674,30.6776316,-97.5881284,512-930-0190,,,,,self-storage,C,40,
Weir Country Storage,Independent,Weir Country Storage,Williamson,FM 971,Weir,TX,78674,30.6740281,-97.6015072,512-948-3471,,,,,self-storage,C,40,
971 Mini Storage,Chain,971 MINI STORAGE,Williamson,,,TX,,30.6752721,-97.6197844,512-818-5671,,https://971-mini-storage.business.site/,,,self-storage,C,5,Chain-managed
