Facility Name,Ownership Group,Ownership / Brand Name,County,Street Address,City,State,ZIP Code,Latitude,Longitude,Phone Number,Email Address,Website URL,Estimated Unit Count,Estimated Size / Footprint,Facility Type Tags,Lead Tier,Lead Score,Notes
Classic Mini Storage,Chain,Classic Mini Storage,Wagoner,,,OK,,35.9741228,-95.6613075,918-486-3910,,,,,self-storage,C,0,Chain-managed
Coweta Storage,Independent,Coweta Storage,Wagoner,,,OK,,35.9529523,-95.6410731,918-279-6500,,,,,self-storage,C,40,
Doc's Container Storage,Independent,Doc's Container Storage,Wagoner,,,OK,,35.9596699,-95.4070349,918-284-5909,,,,,self-storage,C,40,
Downtown Mini Storage,Chain,Downtown Mini Storage,Wagoner,,,OK,,35.9591728,-95.3757483,405-323-3595,,,,,self-storage,C,0,Chain-managed
Homestead Mini Storage,Chain,Homestead Mini Storage,Wagoner,South 257th Avenue East,Broken Arrow,OK,74014,36.0618858,-95.6912501,918-357-1155,,,,,self-storage,C,0,Chain-managed
Locker Storage,Independent,Locker Storage,Wagoner,East 111th Street South,,OK,74014,36.0032498,-95.6835916,918-279-6500,,,,,self-storage,C,40,
Locker Storage,Independent,Locker Storage,Wagoner,,,OK,,36.0029346,-95.6839963,918-279-6500,,,,,self-storage,C,40,
Midway RV Storage,Independent,Midway RV Storage,Wagoner,,,OK,,36.0129303,-95.688794,918-938-1931,,,,,self-storage,C,40,
Mini Storage,Chain,Mini Storage,Wagoner,,Coweta,OK,74429,35.9657005,-95.6550309,918-798-8293,,,,,self-storage,C,0,Chain-managed
Moore's Storage,Independent,Moore's Storage,Wagoner,,Wagoner,OK,,35.9507903,-95.5120153,,,,,,self-storage,C,15,No website found
Sartin Boat and RV Storage,Independent,Sartin Boat and RV Storage,Wagoner,East 71st Street South,Broken Arrow,OK,74014,36.0602113,-95.639806,918-744-5655,,,,,self-storage,C,40,
Self Storage,Independent,Self Storage,Wagoner,East Kenosha Street,Broken Arrow,OK,74014,36.0598946,-95.7241892,918-357-2663,,,,,self-storage,C,40,
Self Storage,Independent,Self Storage,Wagoner,,,OK,,35.9509223,-95.5818244,918-694-3681,,,,,self-storage,C,40,
Strickland's Boat and RV Storage,Independent,Strickland's Boat and RV Storage,Wagoner,East 96th Street South,,OK,74014,36.0235202,-95.7052775,918-251-5634,,,,,self-storage,C,40,
Acorn Storage,Independent,Acorn Storage,Washington,,,OK,,36.7270085,-95.9019704,,,,,,self-storage,C,15,No website found
Avondale Mini Storage,Chain,Avondale Mini Storage,Washington,,,OK,,36.7542146,-95.9335984,,,,,,self-storage,C,0,No website found; Chain-managed
Click Storage,Independent,Click Storage,Washington,,,OK,,36.7667287,-95.936413,,,,,,self-storage,C,15,No website found
Countryside RV and Boat Storage,Independent,Countryside RV and Boat Storage,Washington,,,OK,,36.6870319,-95.9365031,,,,,,self-storage,C,15,No website found
Gentry RV Storage,Independent,Gentry RV Storage,Washington,,,OK,,36.6979033,-95.9367599,,,,,,self-storage,C,15,No website found
U-LOK-IT Mini Storage,Chain,U-LOK-IT Mini Storage,Washington,,,OK,,36.7601228,-95.9373953,,,,,,self-storage,C,0,No website found; Chain-managed
Heaton Storage,Independent,Heaton Storage,Woods,,,OK,,36.7982508,-98.6860159,,,,,,self-storage,C,15,No website found
Zoom Self Storage,Independent,Zoom Properties,Woods,,,OK,,36.8057561,-98.6659771,,,https://www.zoomselfstorage.com/521-choctaw-street-alva-ok-73717,,,self-storage,C,40,
Benbrook Secure Storage,Independent,Benbrook Secure Storage,Woodward,Main Avenue,Woodward,OK,73801,36.4356011,-99.3908361,580-256-4660,,https://www.benbrookstorage.com/,,,self-storage,B,55,
